Time,X,Y,Z,u,v,w,p,q,r,phi (rad),theta (rad),psi (rad),u_p,u_q,u_r,t_x,t_y,t_z,Mx,My,Mz
36,26.7741622924805,48.3258018493652,29.9472160339355,-5.78366664782094,-5.55501015953229,1.80135637186585,-0.0248739197850227,0.0216041505336761,0.000584623950999228,0.154040527189012,-0.161206704068038,1.49298204868993,0.00463302992284298,0.0639524534344673,0.00513964472338557,0,0,-0.361096203327179,-1.17724261059875,-0.0675432656373632,0.207444087137205
36.1,27.3375682830811,47.6607704162598,29.948974609375,-5.83629672056301,-5.61417572945587,1.79923289407104,-0.0306845456361771,0.0131874121725559,-0.0124720623716712,0.15193591720778,-0.159708030585861,1.49273552891271,0.00170544255524874,0.0614471212029457,0.00500644464045763,0,0,-0.409082800149918,-0.434683218807842,-0.129323357305979,-1.15833984106415
36.2,27.8592166900635,47.0440635681152,29.9500064849854,-5.8812393607895,-5.66645380662937,1.79131933311932,-0.0211820807307959,0.0119271809235215,-0.00921954307705164,0.150015223324065,-0.158176456946055,1.4920941464863,0.000992055051028728,-0.0404484793543816,0.0329129882156849,0,0,-0.409082800149918,0.70807455309626,-0.019560801531462,0.290647135371311
36.3,28.4279613494873,46.3708343505859,29.9514465332031,-5.92332389834207,-5.7199358657947,1.79586247207366,-0.00760190282016993,0.0139095280319452,-0.0109209129586816,0.149263489857691,-0.157004490374981,1.49116176009408,0.000992055051028728,-0.0404484793543816,0.0329129882156849,0,0,-0.407520294189453,1.01196325320999,0.030211192560685,-0.150624750916288
36.4,28.9618759155273,45.7389030456543,29.9550895690918,-5.96126815225127,-5.77505322338458,1.79535332103636,-0.0264004394412041,0.0153856249526143,-0.0151813579723239,0.148178779084812,-0.155701386395864,1.48981310483307,-0.00029639876447618,-0.0436216779053211,0.0346057191491127,0,0,-0.407520294189453,-1.40408994157419,0.0220111467200864,-0.37634487126203
36.5,29.5409355163574,45.0527610778809,29.9576358795166,-5.99736972090178,-5.82919004622612,1.78852548417456,-0.00947094149887562,0.00829365570098162,-0.0185324884951115,0.146661863949564,-0.154369465327254,1.4883445061487,-0.00029639876447618,-0.0436216779053211,0.0346057191491127,0,0,-0.40671843290329,1.26180929919729,-0.108758123313523,-0.297449709519037
36.6,30.0765514373779,44.4175796508789,29.9587955474854,-6.02963847211766,-5.8764539453678,1.78428329196302,-0.0067903813906014,0.016789523884654,-0.0186300873756409,0.145834653754408,-0.15297431292476,1.48703014559704,0.00309026706963778,-0.0267476998269558,0.0366363823413849,0,0,-0.40671843290329,0.197667647491583,0.12980588049016,-0.0080004773647418
36.7,30.6598491668701,43.725399017334,29.9594573974609,-6.06210961835516,-5.92803812874818,1.78439528854975,-0.00299868872389197,0.0148200588300824,-0.0206683129072189,0.145348091546788,-0.151458882861957,1.48523909972933,0.00309026706963778,-0.0267476998269558,0.0366363823413849,0,0,-0.403034240007401,0.280605863623345,-0.0302214436416511,-0.180934716149514
36.8,31.205659866333,43.0778045654297,29.9615955352783,-6.09034294794018,-5.97611593665256,1.78115279539863,-0.019576808437705,0.014528258703649,-0.0199110265821219,0.14446112912711,-0.14967112290166,1.48363124129841,-0.00356650911271572,-0.023195743560791,0.0386965721845627,0,0,-0.403034240007401,-1.23885677658342,-0.00502194785950124,0.0690093467409491
36.9,31.7975215911865,42.3751258850098,29.9630107879639,-6.11849440148676,-6.02411428700258,1.7756424924222,-0.0107944896444678,0.00687420275062322,-0.0171712879091501,0.143415545414985,-0.148116963231117,1.48206839732462,-0.00356650911271572,-0.023195743560791,0.0386965721845627,0,0,-0.403823912143707,0.65429221556421,-0.117372114145305,0.244002794843892
37,32.3446731567383,41.7250518798828,29.9633560180664,-6.14347955370584,-6.06456132675498,1.769632893415,-0.0101221585646272,0.0102323992177844,-0.0139615181833506,0.142513163424812,-0.146635783631456,1.48077118428711,4.72791725769639e-05,-0.00897718593478203,0.0374702177941799,0,0,-0.403823912143707,0.0491044502239586,0.0511783173453437,0.285962722250138
37.1,32.9397315979004,41.0182151794434,29.9636287689209,-6.16825619050036,-6.10672446383076,1.76819764233944,-0.00228851311840117,0.00412189401686191,-0.0127262901514769,0.142277786235328,-0.145404885763989,1.47944853733204,4.72791725769639e-05,-0.00897718593478203,0.0374702177941799,0,0,-0.400379598140717,0.584003871042911,-0.0935323772973172,0.109867709774157
37.2,33.4948196411133,40.3605880737305,29.9654712677002,-6.19316161928881,-6.14192233443965,1.76576347134982,0.000583863235078752,0.00599369686096907,-0.0103748394176364,0.141474947368017,-0.144402398037216,1.47867568448169,0.000235049810726196,-0.00112289655953646,0.0391702428460121,0,0,-0.400379598140717,0.213821604361166,0.0286472457216867,0.209023218207928
37.3,34.0967674255371,39.6468696594238,29.9663028717041,-6.21688298509057,-6.17790708526069,1.76319990617675,-0.00918619707226753,0.00957803148776293,-0.00687545072287321,0.140679815817321,-0.14364417131858,1.47797497881888,0.000235049810726196,-0.00112289655953646,0.0391702428460121,0,0,-0.401019901037216,-0.729331179094712,0.0547500020691657,0.311617410075376
37.4,34.6531600952148,38.9865760803223,29.9660587310791,-6.24056721420102,-6.20797454428951,1.76302427273005,0.000592703989241272,0.00321549223735928,-0.00444684503600001,0.140104745349139,-0.143041644236265,1.47739902654212,-0.000596350699197501,0.0101597039029002,0.0401386469602585,0,0,-0.401019901037216,0.729400780052249,-0.0973430815333826,0.215891743961024
37.5,35.2573890686035,38.2686004638672,29.9663600921631,-6.26526722291284,-6.23583498184364,1.76575165036004,-0.00867405161261559,0.00839417148381471,-0.00753873400390148,0.139581700814018,-0.142709818794172,1.47695344121571,-0.000596350699197501,0.0101597039029002,0.0401386469602585,0,0,-0.37481164932251,-0.691765719193879,0.0791402828147517,-0.274437157189635
37.6,35.8171081542969,37.6010360717773,29.9704513549805,-6.28674512215502,-6.25942489395487,1.77195373929256,-0.00434179278090596,0.00893785804510117,-0.000522953807376326,0.139480353527693,-0.14214860476875,1.47677883518191,0.00340453442186117,0.00436566909775138,-0.00544448383152485,0,0,-0.37481164932251,0.323152107565995,0.00831515749107887,0.623932980993381
37.7,36.4248428344727,36.8765869140625,29.973461151123,-6.31163032785085,-6.28501433001917,1.77075148826158,-0.00288461986929178,4.26087062805894e-05,0.00259882118552923,0.138897034803038,-0.141717296014465,1.47675342559356,0.00340453442186117,0.00436566909775138,-0.00544448383152485,0,0,-0.374106645584106,0.108705914196945,-0.136086594729898,0.277526525725134
37.8,36.9869346618652,36.2065811157227,29.9747142791748,-6.33513682423491,-6.30279960194991,1.76778782919315,0.00173253542743623,0.0081741651520133,4.81733586639156e-05,0.13866377332226,-0.141247856306097,1.47691357088116,-0.00213624304160476,-0.00139862298965454,-0.00648267846554518,0,0,-0.374106645584106,0.344442683334554,0.124412694268978,-0.22683657265047
37.9,37.5976829528809,35.4781303405762,29.9756984710693,-6.36097663914608,-6.32119213250808,1.76575298505135,-0.00267036561854184,0.0166745856404305,0.00734137371182442,0.138767139438685,-0.140423581211022,1.47733348953226,-0.00213624304160476,-0.00139862298965454,-0.00648267846554518,0,0,-0.374620765447617,-0.327555448305947,0.130084467410075,0.64862955793034
38,38.1646537780762,34.7996406555176,29.9797840118408,-6.4002952104789,-6.34130874717817,1.70915155129804,0.0129805253818631,0.238092124462128,-0.0105159180238843,0.139118692827689,-0.129764925774875,1.47880692918173,-0.00105794309638441,-0.000469815684482455,-0.00961683318018913,0,0,-0.374620765447617,1.1491288151747,3.38788354203334,-1.60584026123279
38.1,38.780330657959,34.0651893615723,29.9825706481934,-6.45422606512158,-6.37795774567052,1.41539046888607,-0.00265382835641503,0.667454779148102,-0.0369421392679215,0.138741242764918,-0.0836225264215357,1.48316274993961,-0.00105794309638441,-0.000469815684482455,-0.00961683318018913,0,0,-0.374372512102127,-1.34779983538613,6.56910842221707,-2.33878719780711
38.2,39.350513458252,33.3917083740234,29.9849662780762,-6.45399240663359,-6.43011089442443,0.862356440995803,0.00214922311715782,1.06589424610138,-0.0616703853011133,0.138783439821336,0.00541808062022829,1.49070946127542,-0.0010181525722146,-0.000514574232511222,-0.00773846078664064,0,0,-0.374372512102127,-0.12549540118768,6.09631338147251,-2.21192578055695
38.3,39.9727478027344,32.6738739013672,29.9897632598877,-6.28828189927365,-6.49238220841153,0.141637707536236,-0.0115444287657738,1.26513254642487,-0.0734921842813493,0.138878078425055,0.124428820281323,1.50065710344656,-0.0010181525722146,-0.000514574232511222,-0.00773846078664064,0,0,-0.374385118484497,-1.70585975768921,3.04713274678996,-0.964348900253507
38.4,40.5540618896484,32.0298042297363,29.9974937438965,-5.93562342032873,-6.55190804400949,-0.566597443205236,-0.00488698435947299,1.21739089488983,-0.0711691901087762,0.140256623935071,0.250492559519767,1.51120089583698,0.0011816875776276,-0.00268489588052034,-0.0097187664359808,0,0,-0.374385118484497,-0.141030376188354,-0.730944626374104,0.241793947599508
38.5,41.1871757507324,31.371395111084,30.0049781799316,-5.38733577599564,-6.59918199506227,-1.07071768204146,-0.00733770616352558,0.984536290168762,-0.0583016686141492,0.142412765587133,0.360896370741108,1.52072477814322,0.0011816875776276,-0.00268489588052034,-0.0097187664359808,0,0,-0.373742520809174,-0.605288645348573,-3.56328720696614,1.18676239223954
38.6,41.7756385803223,30.8098030090332,30.0100860595703,-4.79572675050193,-6.63054628483358,-1.29488141751344,0.00149993284139782,0.65028190612793,-0.0429675392806531,0.144788080779887,0.441485985663362,1.52758937196143,-0.00192753947339952,-0.00547750014811754,-0.00979190319776535,0,0,-0.373742520809174,0.45364201154772,-5.11399991457945,1.3574200991679
38.7,42.4186401367188,30.2561569213867,30.0148525238037,-4.15218320728161,-6.6487002795838,-1.23934972959981,-0.00527704320847988,0.381418347358704,-0.0469909422099591,0.145668054808868,0.492904155999015,1.53084809994916,0.00037920312024653,-0.00177135365083814,-0.0114251868799329,0,0,-0.374153286218643,-0.637477220657412,-4.11396705089156,-0.345744847095157
38.8,43.0179862976074,29.7946071624756,30.0209579467773,-3.56664072405651,-6.65418241738712,-1.04572616188071,-0.011968688108027,0.21589332818985,-0.0442193672060967,0.143323003023898,0.521804777524458,1.530796561562,0.00037920312024653,-0.00177135365083814,-0.0114251868799329,0,0,-0.374153286218643,-0.569460173890593,-2.53328961765809,0.261715900107937
38.9,43.6731948852539,29.3652629852295,30.0273742675781,-2.96147145000842,-6.66139861873102,-0.746242102814312,0.00612341659143567,-0.105321757495403,-0.0397722199559212,0.142304936019384,0.527154764765513,1.52700181110471,0.00037920312024653,-0.00177135365083814,-0.0114251868799329,0,0,-0.370438992977142,1.38050116815456,-4.91424254610805,0.399175819494512
39,44.2835350036621,29.0310459136963,30.0306835174561,-2.4398800129853,-6.66575840736281,-0.394476674532546,0.0166623406112194,-0.406584650278091,-0.0312489122152328,0.139770799137803,0.501074234122698,1.51852307554964,0.00037920312024653,-0.00177135365083814,-0.0114251868799329,0,0,-0.370438992977142,0.879714946284132,-4.60857768714787,0.797895744093442
39.1,44.9503860473633,28.7270240783691,30.0333137512207,-1.91750841349181,-6.66506260220546,-0.0246033546728638,0.00523103028535843,-0.492048412561417,-0.0330651812255382,0.135639304615578,0.455299733923964,1.5074537467587,0.00331685715354979,0.00199966691434383,-0.00506543973460793,0,0,-0.370438992977142,-0.733030979601748,-1.30734822303581,-0.14620296853868
39.2,45.5702590942383,28.4866428375244,30.0364284515381,-1.47168386498549,-6.66476340349122,0.253000027880996,0.00124113168567419,-0.37298646569252,-0.0447075217962265,0.131319382318943,0.411805043294314,1.49684169169905,0.0014290768885985,0.002643340267241,-0.00589934410527349,0,0,-0.370304554700851,-0.174916223527851,1.82172713482242,-1.03225892958126
39.3,46.2472496032715,28.2791786193848,30.0401344299316,-1.01822355291262,-6.66435190497601,0.463823950124535,-0.000794267223682255,-0.173632457852364,-0.051251407712698,0.127992969741656,0.386075688116259,1.48805274761742,0.0014290768885985,0.002643340267241,-0.00589934410527349,0,0,-0.370304554700851,-0.0863447965709077,3.05005810849636,-0.582569267655837
39.4,46.8769683837891,28.1313037872314,30.0430374145508,-0.615433235228035,-6.66407875787231,0.605458973105358,-0.00137635215651244,-0.0257180165499449,-0.0601205043494701,0.125372242286586,0.378720979789551,1.48090850820729,0.00202864245511591,0.00233367714099586,-0.00301469932310283,0,0,-0.370350152254105,-0.0320436502628706,2.2629726237373,-0.788672595500957
39.5,47.5635757446289,28.0134239196777,30.0442333221436,-0.195024796723951,-6.65794928170109,0.738315217802123,-0.00043655393528752,0.0336438715457916,-0.0499401167035103,0.1234441387228,0.381286713351045,1.47505917586495,0.00202864245511591,0.00233367714099586,-0.00301469932310283,0,0,-0.370350152254105,0.057742830810208,0.908205711641868,0.905123557797444
39.6,48.1989212036133,27.9365329742432,30.0442047119141,0.181691065789369,-6.64580779428228,0.856391950489523,0.00489202747121453,-0.00586122740060092,-0.0463298484683037,0.122106422698635,0.383501528364581,1.47043448777488,0.00319588929414749,0.000650570029392838,-0.00447139889001846,0,0,-0.370198994874954,0.399510779286041,-0.604103908825041,0.321122878692638
39.7,48.8924140930176,27.8966865539551,30.0410537719727,0.581699860435182,-6.63197180529219,0.987971532829615,0.0141583513468504,-0.0924782976508141,-0.0236884988844395,0.12169152073334,0.379154503715012,1.46592988296272,0.00319588929414749,0.000650570029392838,-0.00447139889001846,0,0,-0.370085090398788,0.707391107415854,-1.32476156699944,2.02058036557002
39.8,49.5374298095703,27.898286819458,30.0355396270752,0.942685932699379,-6.61982983329792,1.09775001828063,0.0150873055681586,-0.175584316253662,-0.0115932896733284,0.121268049662741,0.366002667117457,1.46169247094955,0.00527285924181342,0.00248428038321435,-0.00367028592154384,0,0,-0.370085090398788,0.0842819997351,-1.27127196117308,1.09097322766529
39.9,50.2403450012207,27.9368476867676,30.0283164978027,1.30438172401533,-6.60685691755034,1.19579728207448,0.00689050182700157,-0.211791560053825,-0.00435088668018577,0.120711413536693,0.346352085943963,1.45818514393856,0.00527285924181342,0.00248428038321435,-0.00367028592154384,0,0,-0.3698990046978,-0.604699458359078,-0.553927959039053,0.65250357237014
40,50.8890991210938,27.997501373291,30.0215950012207,1.60626169076509,-6.59508768206994,1.26907774348054,0.0189240630716085,-0.192382633686066,0.00837965775281193,0.120422085141614,0.325605845405364,1.45600398539039,0.00140650849789381,-0.00025288900360465,-0.00326780858449638,0,0,-0.3698990046978,0.885838608226529,0.296729808071003,1.15333452037948
