Time,X,Y,Z,u,v,w,p,q,r,phi (rad),theta (rad),psi (rad),u_p,u_q,u_r,t_x,t_y,t_z,Mx,My,Mz
567.6,-24.5001411437988,-19.0265426635742,10.1195096969604,0.00860227900407527,0.997041116505912,0.0451906111842776,-0.00383990304544568,0.00789837632328271,-0.038351085036993,-0.0140412088559141,0.00497917965136926,0.677391152525293,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.35549321770668,0.124857356203809,0.000208973450519901,-0.00839965426911854
567.8,-24.5001411437988,-19.0265426635742,10.1195096969604,0.00860227900407527,0.997041116505912,0.0451906111842776,-0.00383990304544568,0.00789837632328271,-0.038351085036993,-0.0140412088559141,0.00497917965136926,0.677391152525293,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.35549321770668,-0.00222942718292893,-0.000210588160968465,0.000179850965836247
568,-24.5226917266846,-18.999210357666,10.1184406280518,0.00897957442536398,0.997921005127678,0.0440008220991602,-0.00426841899752617,0.00771393720060586,-0.0337294302880764,-0.0141843518555013,0.0051117677276955,0.676889090902823,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.35549321770668,-0.0178986191765283,-0.0016168383061332,0.205627806643844
568.2,-24.5449371337891,-18.9720783233643,10.1176052093506,0.00865729589838241,0.999094498854042,0.0442921804608921,0.000507042568642646,0.00624231435358524,-0.0334870181977749,-0.0143303489259141,0.00537501673579696,0.675448049527313,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.35549321770668,0.176586207819605,-0.0112336343181811,0.0107564482576124
568.4,-24.5449371337891,-18.9720783233643,10.1176052093506,0.00865729589838241,0.999094498854042,0.0442921804608921,0.000507042568642646,0.00624231435358524,-0.0334870181977749,-0.0143303489259141,0.00537501673579696,0.675448049527313,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.35549321770668,-0.00153850859845089,2.42804615241514e-05,-1.87691562874121e-05
568.6,-24.5669136047363,-18.94508934021,10.1169729232788,0.00914557030534596,0.999992717249659,0.0437216530621192,0.00407245568931103,0.00522083695977926,-0.0308858416974545,-0.0143311789069537,0.00555724562990014,0.674186900917795,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.35549321770668,0.131803109814032,-0.00763443491552583,0.115496213990041
568.8,-24.5669136047363,-18.94508934021,10.1169729232788,0.00914557030534596,0.999992717249659,0.0437216530621192,0.00407245568931103,0.00522083695977926,-0.0308858416974545,-0.0143311789069537,0.00555724562990014,0.674186900917795,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.35549321770668,-0.0011867995868682,0.00017986714708814,-0.000126081449176323
569,-24.5886173248291,-18.9182453155518,10.1165142059326,0.0101187058057762,1.0002437854887,0.0436143116515871,0.00859574507921934,0.0016902876086533,-0.0334491692483425,-0.0142337351560084,0.00557725729526609,0.673516846651032,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.35549321770668,0.168302569291668,-0.0265975481754051,-0.114026068275683
569.2,-24.6154022216797,-18.8849010467529,10.1161632537842,0.0109320800057183,0.999841439802159,0.0427941436479782,0.0110508846119046,0.000975092407315965,-0.0337630324065685,-0.0138908027952661,0.00564050859530789,0.672189254852653,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.35549321770668,0.0913343980857497,-0.00493769402358902,-0.0140151168908607
569.4,-24.6154022216797,-18.8849010467529,10.1161632537842,0.0109320800057183,0.999841439802159,0.0427941436479782,0.0110508846119046,0.000975092407315965,-0.0337630324065685,-0.0138908027952661,0.00564050859530789,0.672189254852653,-0.00152503047138453,0.0016267824685201,0.000651255249977112,0,0,-0.355916827917099,-0.000242306483390394,0.000533549266640369,-6.38995077176147e-05
