Time,X,Y,Z,u,v,w,p,q,r,phi (rad),theta (rad),psi (rad),u_p (controller),u_q (controller),u_r (controller),f_x (controller),f_y (controller),f_z (controller),u_p,u_q,u_r,f_x,f_y,f_z,backward_Mx,backward_My,backward_Mz,nominal_Mx,nominal_My,nominal_Mz
1.4,0.013958942145109177,0.01000408735126257,-0.10380284488201141,0.0446227565407753,-0.012350009754300117,0.004230809397995472,0.002499692142009735,0.15231966972351074,0.005296205636113863,-0.004864980646027752,0.01454240080167347,-0.0031210373533221425,0.008212538436055183,-0.0001288962084800005,0.000498454028274864,0.0,0.0,-0.0010000000474974513,18.46012930283017,-14.101285348059662,-5.914037381026578,0.0,0.0,194.30880084447614,-0.876496192874051,52.152020881321114,-1.4870085991799915,18.457612899481873,-14.09925853549915,-5.915800636001066
1.5,0.016937807202339172,0.009573785588145256,-0.08887496590614319,0.08360075950622559,-0.01496048178523779,0.08024254441261292,-0.05632898956537247,0.1897355318069458,0.02690164558589456,-0.006563678735882524,0.03159273573042335,-0.0021462251647960022,0.008212538436055183,-0.0001288962084800005,0.000498454028274864,0.0,0.0,-0.0010000000474974513,19.247676194178503,-11.6536732565555,-5.887297203519128,0.0,0.0,197.52571455282592,-8.93471165831705,27.960817050650476,19.143644831146602,19.244644821757188,-11.695843831227153,-5.892220869304977
1.6,0.022846579551696777,0.008671697229146957,-0.06767041236162186,0.12822018563747406,-0.018726255744695663,0.15830418467521667,-0.12333891540765762,0.20021189749240875,0.06994993239641187,-0.014289023552766261,0.05105173204285841,0.0017989114269188775,0.006767833139747381,0.00020571338245645165,-0.0003435741818975657,0.0,0.0,-0.0010000000474974513,18.46561184988812,-10.509155670176186,-5.6860352275831225,0.0,0.0,197.55181770864772,-10.165621899681081,7.8894302016571185,38.12299816073377,18.462615180024837,-10.594095169073826,-5.694690150657241
1.7,0.03727812319993973,0.006819740869104862,-0.0400114580988884,0.19540561735630035,-0.02143024653196335,0.24870023131370544,-0.20431353151798248,0.2100675404071808,0.10619597136974332,-0.028626910225443628,0.07158813878729153,0.00972026703189688,0.005419768858700991,-0.0003870174696203321,-0.0001365080097457394,0.0,0.0,-0.0010000000474974513,17.33341046881555,-10.169431865038584,-5.549677974979685,0.0,0.0,202.33396644935837,-12.276463825129731,7.522074166298561,31.96735678311623,17.330490541837317,-10.297771444544605,-5.5635671106681865
1.8,0.05697803199291229,0.005309136584401131,-0.0061969333328306675,0.2694815397262573,-0.01665906235575676,0.3379264771938324,-0.282478392124176,0.2288859933614731,0.16157436370849607,-0.050425913647399186,0.09356522527314633,0.02163852984825078,0.007045275066047907,-0.0011289534159004688,-0.0003748055605683476,0.0,0.0,-0.0010000000474974513,12.7487606064213,-9.208574094341166,-5.2146254470020565,0.0,0.0,205.96572230407725,-11.828544217731801,14.393760490731884,48.84669147221345,12.745885513790366,-9.362964211703215,-5.235642895547133
1.9,0.08434580266475677,0.006423761136829853,0.03816281259059906,0.3538860082626343,0.0008037989609874785,0.4221270978450775,-0.35374733805656433,0.26716551184654236,0.21318756043910977,-0.07905955754829852,0.11886990132672817,0.03810944803717142,0.0064889960922300816,-0.0015613966388627887,-0.00013378937728703022,0.0,0.0,-0.0010000000474974513,4.4018643779549045,-5.724402328286027,-4.64473407676885,0.0,0.0,210.88302615857341,-10.7520017452633,29.15060540927596,45.321802816129996,4.39897676935981,-5.883285481734133,-4.674304601581785
2.0,0.12731792032718658,0.013563398271799088,0.09509655088186264,0.48868411779403687,0.09781716018915176,0.4934218227863312,-0.3123493492603302,0.28393924236297613,0.26171797513961786,-0.11279329002039293,0.14835374704194362,0.05899554977455179,0.0072957114316523075,-0.0015465231845155358,-0.00012277414498385042,0.0,0.0,-0.0010000000474974513,-4.219293787077557,0.6860224510308459,-3.773876715206349,0.0,0.0,221.42074027607518,6.3980173421025475,13.132455322861261,42.61584365514149,-4.22171686179792,0.585573352282009,-3.80311292411995
2.1,0.18224626779556274,0.03245445340871811,0.15515181422233582,0.648513913154602,0.24150490760803223,0.5900293588638306,-0.08763717859983444,0.22527557611465457,0.29415708780288696,-0.13141567040638139,0.17864277665403608,0.08305781615177317,0.003733119461685419,0.001128066098317504,-0.0006552368286065757,0.0,0.0,-0.0010000000474974513,-2.384623710837012,8.095435699462406,-2.6864471356791846,0.0,0.0,234.30274427817568,34.25034823893602,-43.631766740836014,28.720903188052294,-2.385994519453826,8.08701874161022,-2.6996768911539166
2.2,0.25508588552474976,0.06592188775539398,0.22478154301643372,0.8355054259300232,0.40148496627807617,0.7316307425498962,0.009507542476058006,0.10738447308540348,0.29703569412231445,-0.13095325025618382,0.2007377867916745,0.11039751162935453,0.007723739370703697,-0.0007529248250648379,-0.0006024715839885175,0.0,0.0,-0.0010000000474974513,-0.9792395905447684,10.027341343883593,-1.318653607326641,0.0,0.0,243.9694926699886,14.811291374066904,-88.08546742860912,2.565155744483854,-0.9795989127895706,10.035571863652933,-1.321123880943562
2.3,0.34051114320755005,0.1127617210149765,0.31973186135292053,1.032768726348877,0.5654460191726685,0.9088859558105469,0.04384799674153328,-0.021246366202831234,0.2914126515388489,-0.1223610133365704,0.2101837876711453,0.13959802808908786,0.007426938507705927,-0.0018932587699964643,0.00013504309754353017,0.0,0.0,-0.0010000000474974513,-0.15256843893925875,7.175141018226585,0.21472230068361053,0.0,0.0,251.93644741150268,5.210957175279002,-96.18140978384534,-5.004427939747282,-0.15256273240553292,7.173157692811073,0.21453356604082524
2.4,0.44276636838912964,0.17336176335811615,0.4330105185508728,1.2266919612884521,0.722169816493988,1.1128687858581543,0.04561322182416916,-0.09045899659395215,0.2635299265384674,-0.11140352492109404,0.20886484706749972,0.16923141287936824,0.007426938507705927,-0.0018932587699964643,0.00013504309754353017,0.0,0.0,-0.0010000000474974513,0.08452347191210663,2.772324879121493,1.8533777124656925,0.0,0.0,260.1515293494653,0.234463325688104,-51.79042561127157,-24.812292976691037,0.08431940160572649,2.756098440502548,1.8494218752805662
2.5,0.5626474022865295,0.2470967173576355,0.5570955276489258,1.4098018407821655,0.8650134801864624,1.3330659866333008,0.04371153563261032,-0.10010129213333127,0.2263292819261551,-0.10115248246420691,0.2020856990778053,0.19642094335694177,0.004190307110548019,0.0033244583755731583,-8.405229891650379e-05,0.0,0.0,-0.08255267888307571,0.014576708177258979,-1.4587940332830458,3.5307442802094213,0.0,0.0,268.2661985232861,-0.32122761318409576,-7.275707655392029,-33.09740776847349,0.014083256323802015,-1.4863115589948968,3.522978605771216
2.6,0.7145361304283142,0.3428885042667389,0.7139903903007507,1.6001662015914917,1.0114617347717285,1.59748113155365,0.042369745671749115,-0.0710298493504524,0.17634136974811554,-0.0924057766551505,0.19524149572903335,0.21902940610239907,-0.11537965387105942,-0.16415713727474213,-0.4287433326244354,0.0,0.0,-0.08482374250888824,-0.2697739686283471,-3.5666985597815195,5.146962497477356,0.0,0.0,276.790630582756,-0.22173828536789808,21.661302516471647,-44.457160550357045,-0.2702907410408507,-3.601524241928171,5.138705702640753
2.7,0.873860776424408,0.4462038278579712,0.8899661898612976,1.771134614944458,1.1434471607208252,1.8651745319366455,0.045427728444337845,-0.01721677556633948,0.1108928769826889,-0.08482907075517211,0.19137773867444027,0.23526814611059466,-0.11416704207658768,-0.16351789236068726,-0.42872247099876404,0.0,0.0,-0.08482374250888824,-0.46256632737688186,-4.093442469424273,6.624405921317502,0.0,0.0,284.87954336450804,0.4621022921931053,40.16123891996274,-58.18836367654472,-0.46266331150607215,-4.133173421836364,6.620054617358378
2.8,1.0671766996383667,0.5730174779891968,1.109047532081604,1.9561163187026978,1.2806358337402344,2.176387310028076,0.06431129574775696,0.015517492778599267,0.0371856763958931,-0.07787033781721936,0.19139560979500225,0.24426523748798815,-0.11317707598209381,-0.161960631608963,-0.42767903208732605,0.0,0.0,-0.08559785038232803,-0.4077509413347724,-3.6961702404035455,7.880280063484068,0.0,0.0,292.5944305308187,2.871121610539921,24.434873400601365,-65.51976351876075,-0.4074687589584516,-3.7483617052128824,7.878793818792251
2.9,1.2631380558013916,0.7022263407707214,1.3373997211456299,2.1303253173828125,1.4001137018203735,2.475579261779785,0.08180368691682816,0.04551385715603828,-0.04443257302045823,-0.0709428794951831,0.19447025679625743,0.24482335087951826,-0.11620692163705826,-0.16276130080223083,-0.42717716097831726,0.0,0.0,-0.08722280710935593,-0.23127884889152517,-2.515017802908264,8.852483557128412,0.0,0.0,299.6987076123671,2.6559717948490515,22.434072284861003,-72.53647068327537,-0.23051830042375765,-2.577464060112605,8.855244903968165
3.0,1.4854841232299805,0.8484974503517151,1.6043370962142944,2.3209636211395264,1.5163328647613525,2.7950994968414307,0.09375490993261337,0.05725629627704619,-0.13515743613243103,-0.0637455721004555,0.19910233157213844,0.236549525242774,-0.11635152250528336,-0.16254273056983948,-0.42662349343299866,0.0,0.0,-0.09021809697151184,-0.8755907301888757,-0.9874936023674357,9.541170714665343,0.0,0.0,306.66871311873325,1.805597066225066,8.864992255255132,-80.62246335608567,-0.8746024722928029,-1.051780469657907,9.546677015038668
3.1,1.7198855876922607,1.0006355047225952,1.8936976194381714,2.5163583755493164,1.6153481006622314,3.096921443939209,0.10432153195142746,0.06098412349820134,-0.2303270399570465,-0.05674245351837151,0.2040088284697286,0.2191034301803751,-0.11463511735200882,-0.16478601098060608,-0.4263950288295746,0.0,0.0,-0.09169702231884003,0.7710524206329725,-3.613284363614062,9.30394580060924,0.0,0.0,291.91056099288767,1.586180811297145,2.961773807583514,-84.56792415481428,0.7721105295260972,-3.6728158770360415,9.311129107161841
3.2,1.975219488143921,1.1635247468948364,2.215430498123169,2.704984426498413,1.697907567024231,3.3147671222686768,0.06690488010644913,0.10340284556150432,-0.3105297088623047,-0.0535438536788486,0.21024748309737487,0.19408056009757946,-0.11427685618400574,-0.16640760004520416,-0.3782538175582886,0.0,0.0,-0.2648298442363739,-0.41749373594306705,-4.729561263778745,8.600931260210002,0.0,0.0,269.73339082792614,-5.732926791286109,31.839904154461927,-71.25900963461402,-0.41562668289711174,-4.730117073171734,8.620234138267165
3.3,2.269782304763794,1.3463257551193237,2.5742228031158447,2.8999321460723877,1.7732328176498413,3.4463534355163574,0.11270689964294434,0.1376966536045074,-0.39141029119491577,-0.05286329195972345,0.21967781561704117,0.16493224024131495,-0.11334588378667831,-0.16605769097805023,-0.3773636519908905,0.0,0.0,-0.267606645822525,-1.8374693305695529,-5.51047125588346,8.198957457071078,0.0,0.0,257.1270681949665,6.885374809604126,25.94259950793704,-71.81049748432336,-1.8350158995243557,-5.535628632860353,8.224183347517007
3.4,2.5718252658843994,1.528655767440796,2.928382158279419,3.0906803607940674,1.8278300762176514,3.514410972595215,0.21749083697795868,0.1712056696414947,-0.45584025979042053,-0.047865288463195314,0.23279354393013266,0.12381208830518783,-0.11319562792778015,-0.1661156713962555,-0.37759190797805786,0.0,0.0,-0.2699381709098816,-3.0260539796168398,-5.571535890831061,7.8857756491954705,0.0,0.0,247.30539018187466,15.81633821448588,25.761904736503123,-57.05668987830882,-3.022990592384688,-5.678273620717418,7.915805785998305
3.5,2.9054551124572754,1.723222017288208,3.301029682159424,3.303858518600464,1.8626031875610352,3.5330703258514404,0.4003421664237976,0.19207760691642756,-0.5273560285568237,-0.033155765435563006,0.24948636117483322,0.07413534455227985,-0.11224094778299332,-0.16586154699325562,-0.3742764890193939,0.0,0.0,-0.2725704610347748,-7.235260841313604,4.032750055531142,7.6583970327764,0.0,0.0,240.17458150127172,27.64956561254695,17.14731258534963,-63.11998267994964,-7.2317449963949425,3.777753183608018,7.693221014252633
3.6,3.2475969791412354,1.9125607013702393,3.6614108085632324,3.523484230041504,1.8538026809692383,3.5145556926727295,0.6664000749588013,0.08562564104795449,-0.5905136466026306,0.0020594157473532385,0.2648616158181281,0.018346930711857626,-0.11455054581165314,-0.16553083062171936,-0.3752131760120392,0.0,0.0,-0.27534788846969604,-6.359137368437516,14.854004399592984,7.419699892080226,0.0,0.0,232.68881318358098,40.36900248177672,-76.6193883500348,-55.80760988772645,-6.3574227619407955,14.378032118352987,7.443231178818169
3.7,3.6268486976623535,2.1054868698120117,4.0336079597473145,3.7565276622772217,1.775132656097412,3.460451364517212,0.8048313856124878,-0.11176608502864846,-0.6457240581512451,0.058572544402317406,0.2689435463698277,-0.04402563618214239,-0.11329426616430283,-0.16384069621562958,-0.37430742383003235,0.0,0.0,-0.2779993712902069,-2.7100067809610913,20.612199133465587,7.2166270364252645,0.0,0.0,226.32025617191658,21.144040690343846,-143.62143783438137,-49.61727534253293,-2.7114403987552884,20.033391039102334,7.231983174784634
3.8,3.9975850582122803,2.2722904682159424,4.370230674743652,3.9488704204559326,1.6260923147201538,3.3917598724365234,0.757433295249939,-0.3504941761493684,-0.6923702955245972,0.1202410668441929,0.2559599373479498,-0.11391160416288666,-0.11399071663618088,-0.1653100550174713,-0.3745591342449188,0.0,0.0,-0.28024208545684814,0.24758558546950482,21.664695234220645,7.021915744384229,0.0,0.0,220.226047838947,-6.859915841132754,-174.46487686951644,-43.04808697981001,0.24250647210970044,21.143568916036976,7.021108350909334
3.9,4.420213222503662,2.437769889831543,4.735649585723877,4.104033470153809,1.4013936519622803,3.3043465614318848,0.5870975255966187,-0.5717764496803285,-0.720823049545288,0.17174604724372153,0.22438966488964787,-0.19005010725082364,-0.11399071663618088,-0.1653100550174713,-0.3745591342449188,0.0,0.0,-0.45423460006713867,0.8284004807097602,19.435693738810553,6.897357002934315,0.0,0.0,216.49995033093708,-25.305784492658898,-162.17892275751086,-27.291845130264484,0.8200338399747619,19.061009889060188,6.8695784823254185
4.0,4.822089672088623,2.569638729095459,5.067903518676758,4.176612377166748,1.1535297632217407,3.223829507827759,0.41772952675819397,-0.7472873926162721,-0.762224793434143,0.20698741203194151,0.17631631317341834,-0.2713348916892011,-0.05932913348078728,-0.05596177279949188,-0.24008989334106445,0.0,0.0,-0.45423460006713867,1.3708573080416038,12.969180276145405,6.756795449871617,0.0,0.0,212.23231748067082,-24.935102434009067,-128.76003835060712,-38.66352616996834,1.35996473913451,12.722762734901952,6.713362465411432
4.1,5.242836952209473,2.678562879562378,5.399440288543701,4.166383743286133,0.878240704536438,3.134322166442871,0.23485420644283295,-0.8216454386711122,-0.7911444306373595,0.22883290552796004,0.11740538930996705,-0.361986665698773,-0.05947951599955559,-0.05625730752944946,-0.23982924222946167,0.0,0.0,-0.4561958312988281,1.2169523454495363,3.8877294878861712,6.635011476393518,0.0,0.0,208.47595155735107,-26.873991585811073,-54.17608788984008,-26.857710454144556,1.2053030393229474,3.7667121812461954,6.595333111188434
4.2,5.641607761383057,2.7565441131591797,5.706563472747803,4.072850704193115,0.6212243437767029,3.0512678623199463,0.0982082262635231,-0.7868089079856874,-0.8245398998260497,0.2392510328983605,0.05692462537322376,-0.4589777627484689,-0.05605900660157204,-0.05421238765120506,-0.23168164491653442,0.0,0.0,-0.4580219089984894,0.7011807879671819,-7.405678213069852,6.677923884969429,0.0,0.0,211.66582419374097,-19.848956407049773,26.619685971717068,-30.148335196952182,0.6908652835845663,-7.447483228962059,6.658981259807328
4.3,6.044661521911621,2.8151943683624268,6.019590854644775,3.8989908695220947,0.3839280307292938,2.991575241088867,0.019390420988202095,-0.6200494170188905,-0.8468348383903502,0.24267784728867797,0.005453854876134386,-0.5562662426708683,-0.05375922843813896,-0.053434308618307114,-0.23134775459766388,0.0,0.0,-0.4598616063594818,-0.9403603906265319,-18.82449757731391,6.6310183120114825,0.0,0.0,215.23004179196602,-11.234693585894377,124.69035871945314,-19.891737348078617,-0.9472859554728837,-18.8362560328977,6.6320947050934045
4.4,6.428834915161133,2.8542227745056152,6.328456401824951,3.66969633102417,0.18354445695877075,2.9506046772003174,0.04291045293211937,-0.3465760648250581,-0.8718147277832031,0.2453431712836212,-0.02532981926038002,-0.6480767895860552,-0.05375922843813896,-0.053434308618307114,-0.23134775459766388,0.0,0.0,-0.4598616063594818,-1.094292526337902,-27.33732572927953,6.461386294852874,0.0,0.0,215.6985000807804,4.004098022483943,204.56030552967886,-22.29560849895282,-1.0963477429892334,-27.387434224434006,6.476753139354853
4.5,6.788263320922852,2.8730509281158447,6.631223678588867,3.4139556884765625,0.0048542027361691,2.9079055786132812,0.09813600033521652,-0.01255017891526233,-0.8797354102134705,0.2536908785303189,-0.026495718224292773,-0.736013490657043,-0.05243578180670738,-0.04979097470641136,-0.22963117063045502,0.0,0.0,-0.46166715025901794,-0.816727514939364,-30.398188163515186,6.299909369966831,0.0,0.0,216.14985694007612,8.409961193521472,250.153616250568,-7.04881484546296,-0.8134627506408182,-30.486345293972793,6.3188353710735745
4.6,7.133955955505371,2.8718085289001465,6.939053535461426,3.141828775405884,-0.1805156171321869,2.861215591430664,0.1489306390285492,0.29657772183418263,-0.8951027393341064,0.2670651584338163,0.0056869014674547766,-0.8185805552422328,-0.05243578180670738,-0.04979097470641136,-0.22963117063045502,0.0,0.0,-0.5755469799041748,0.2597914087255593,-25.015798830626142,6.045505008332832,0.0,0.0,214.39585585549523,7.343821187026838,231.90102346308916,-13.398747005920734,0.2673801576197011,-25.111672584253014,6.074362988951614
4.7,7.442038059234619,2.851576328277588,7.2313642501831055,2.9011006355285645,-0.38036370277404785,2.8053672313690186,0.18008491396903992,0.49461954832077015,-0.9144030809402467,0.28044455315978234,0.06642131640519981,-0.8948975651959352,0.0003689092118293047,-0.0022584369871765375,0.11119811981916428,0.0,0.0,-0.5755469799041748,0.42226893368393537,-11.66259137459171,5.657878524094627,0.0,0.0,212.85767892756184,4.093209863748134,149.15086376069067,-16.62801625095851,0.43180613937101825,-11.732566062399757,5.710375413827494
4.8,7.72877836227417,2.8099989891052246,7.518710136413574,2.687377691268921,-0.6191514730453491,2.735250949859619,0.21466641128063202,0.5161980390548705,-0.9367781281471254,0.2918094954259298,0.14217429955963626,-0.9682131486766002,0.00034401146695017815,-0.0030446334276348352,0.11277544498443604,0.0,0.0,-0.5755953192710876,1.0780882844691897,5.414116947828879,5.078420126370057,0.0,0.0,211.42018057329935,4.569728084815765,17.601201246527822,-19.23209520261878,1.0867300353563205,5.3755968225077675,5.1527753586620975
4.9,7.993374347686768,2.7402045726776123,7.795839309692383,2.48738694190979,-0.905388593673706,2.649909734725952,0.17883531749248505,0.35085031390190113,-0.9487608075141907,0.2984668980903739,0.21488331759570103,-1.0454259621419064,0.002010505646467209,-0.003312340471893549,0.13022108376026154,0.0,0.0,-0.575266420841217,1.773792541764232,18.525907275745084,4.231896448696994,0.0,0.0,198.78357997185302,-5.919005954328869,-122.26426848972712,-10.279272615011111,1.7795659992777142,18.542081901371375,4.290712660543617
5.0,8.238978385925293,2.641294240951538,8.061128616333008,2.3071985244750977,-1.1877423524856567,2.4489078521728516,0.1348932832479477,0.09381074458360661,-0.9608524441719055,0.29380327798521916,0.2682886711682261,-1.131608212174342,0.0031585292890667915,-0.003852703608572483,0.13023360073566437,0.0,0.0,-0.5749192237854004,0.23589328399455356,20.84421235403162,2.8820434921091005,0.0,0.0,143.55170376597735,-6.807185567345975,-191.05331385425075,-10.674171074630634,0.2386148604798055,20.891765335684624,2.905280629991144
5.1,8.475281715393066,2.5135324001312256,8.306781768798828,2.156186819076538,-1.405767798423767,2.028665781021118,0.1696472018957138,-0.1456063836812974,-0.9659907221794128,0.2805212458874087,0.29646228448125445,-1.22844494258354,-0.00196421192958951,-0.0060719456523656845,0.13086256384849548,0.0,0.0,-0.5745845437049866,-0.8035580123879726,15.254890972655028,1.9238558754416049,0.0,0.0,116.34996146340693,5.482324904791694,-177.63681673182086,-4.714904356313642,-0.802882613724041,15.28819735839652,1.9244949582247752
